Pair,Session,LexicalRateTraining,LexicalLevelTraining,SemanticLevelTraining,LexicalRateTest,LexicalLevelTest,SemanticLevelTest,PerformanceTrainingP,PerformanceTraining,PerformanceTestP,PerformanceTest,PerformanceCycleP,PerformanceCycle,Effort,Motivation
7,1,0.492151790560528,-0.4073539627365664,1.503452993813463,0.39642989043849947,-0.015709859815157826,0.9091049130361161,-1.3163182699709424,0.59375,-1.5454041572910504,0.25,0.57675,0,2,3
7,1,0.492151790560528,-0.4073539627365664,1.503452993813463,0.39642989043849947,-0.015709859815157826,0.9091049130361161,-1.3163182699709424,0.59375,-1.5454041572910504,0.25,0.57675,0,2,3
7,2,0.3052505862998648,-0.2596316018768345,1.2543252668899563,0.24421941778517509,-0.23891357213585912,1.567233111009617,0.14912135199074616,0.7708333333333334,-1.4723225586118895,0.375,0.61075,1,2,3
7,2,0.3052505862998648,-0.2596316018768345,1.2543252668899563,0.24421941778517509,-0.23891357213585912,1.567233111009617,0.14912135199074616,0.7708333333333334,-1.4723225586118895,0.375,0.61075,1,2,3
7,3,0.5065519067334122,-0.020774548250351084,1.72056240653859,0.10829810269973046,-0.2271684437623309,-0.05219251734355388,0.4186524661457611,0.5416666666666666,-1.2254942847109749,0.375,0.617,1,2,3
7,3,0.5065519067334122,-0.020774548250351084,1.72056240653859,0.10829810269973046,-0.2271684437623309,-0.05219251734355388,0.4186524661457611,0.5416666666666666,-1.2254942847109749,0.375,0.617,1,2,3
8,1,0.18310373719097392,0.015893364677177113,-0.41717863055631904,0.31591002972344484,0.016256189443611683,-0.045468850827898054,-0.30237021728603763,0.7291666666666666,-1.1624214980374845,0.375,0.72575,0,1,2
8,1,0.18310373719097392,0.015893364677177113,-0.41717863055631904,0.31591002972344484,0.016256189443611683,-0.045468850827898054,-0.30237021728603763,0.7291666666666666,-1.1624214980374845,0.375,0.72575,0,2,1
8,2,0.21849912358174797,0.17367899640263168,-0.5716699175440937,0.37495751928911786,0.14227591226533184,-0.3598079733986008,-0.32946302981789244,0.6979166666666666,-1.088698600871975,0.375,0.381,1,1,2
8,2,0.21849912358174797,0.17367899640263168,-0.5716699175440937,0.37495751928911786,0.14227591226533184,-0.3598079733986008,-0.32946302981789244,0.6979166666666666,-1.088698600871975,0.375,0.381,1,2,1
8,3,0.23099209930128417,0.5223881995368616,-0.5456164975455458,0.19886011650761634,0.3032068813892013,0.7385390639417344,-0.2431700163547185,0.4791666666666667,-0.8854348233619513,0.5,0.5695,1,1,2
8,3,0.23099209930128417,0.5223881995368616,-0.5456164975455458,0.19886011650761634,0.3032068813892013,0.7385390639417344,-0.2431700163547185,0.4791666666666667,-0.8854348233619513,0.5,0.5695,1,2,1
9,1,NA,NA,NA,NA,NA,NA,0.28605762013301705,0.8125,1.0875342933860654,1,0.7,0,4,4
9,1,NA,NA,NA,NA,NA,NA,0.28605762013301705,0.8125,1.0875342933860654,1,0.7,0,3,4
9,2,NA,NA,NA,NA,NA,NA,-0.5828997116951494,0.6354166666666666,0.04676668769957892,0.625,0.30625,0,4,4
9,2,NA,NA,NA,NA,NA,NA,-0.5828997116951494,0.6354166666666666,0.04676668769957892,0.625,0.30625,0,3,4
9,3,NA,NA,NA,NA,NA,NA,-0.6379409401818538,0.4583333333333333,-0.3390059438020996,0.5,0.36975,0,4,4
9,3,NA,NA,NA,NA,NA,NA,-0.6379409401818538,0.4583333333333333,-0.3390059438020996,0.5,0.36975,0,3,4
