condition	subject	session	cycle	trial	test	stimulus	category	response	dangerous	nutricious	correct	cumulative	RT
2	14	2	1	14	0	10111.jpg	4	2	1	1	0	-200	4344
2	14	2	1	15	0	00101.jpg	1	1	0	0	1	-100	1801
2	14	2	1	16	0	10001.jpg	1	1	0	0	1	0	2657
2	14	2	1	17	0	11101.jpg	2	2	0	1	1	100	4159
2	14	2	1	18	0	01001.jpg	1	1	0	0	1	200	1450
2	14	2	1	19	0	00100.jpg	1	2	0	0	0	100	1737
2	14	2	1	20	0	11110.jpg	4	3	1	1	0	0	2443
2	14	2	1	21	0	11000.jpg	2	1	0	1	0	-100	3553
2	14	2	1	22	0	00111.jpg	3	4	1	0	0	-200	1996
2	14	2	1	23	0	01000.jpg	1	1	0	0	1	-100	3484
2	14	2	1	24	0	10100.jpg	2	2	0	1	1	0	3290
2	14	2	1	25	0	01111.jpg	4	3	1	1	0	-100	1766
2	14	2	1	26	0	10011.jpg	3	3	1	0	1	0	2510
2	14	2	1	27	0	01011.jpg	3	2	1	0	0	-100	2547
2	14	2	1	28	0	01001.jpg	1	1	0	0	1	0	1029
2	14	2	1	29	0	01000.jpg	1	1	0	0	1	100	940
2	14	2	1	30	0	10110.jpg	4	3	1	1	0	0	2929
2	14	2	1	31	0	10111.jpg	4	4	1	1	1	100	2113
2	14	2	1	32	0	00111.jpg	3	4	1	0	0	0	1013
2	14	2	2	33	0	11011.jpg	4	2	1	1	0	-100	3821
2	14	2	2	34	0	11110.jpg	4	4	1	1	1	0	938
2	14	2	2	35	0	00011.jpg	3	2	1	0	0	-100	2812
2	14	2	2	36	0	01100.jpg	2	1	0	1	0	-200	1204
2	14	2	2	37	0	11000.jpg	2	2	0	1	1	-100	2148
2	14	2	2	38	0	11001.jpg	2	1	0	1	0	-200	3807
2	14	2	2	39	0	00100.jpg	1	2	0	0	0	-300	2430
2	14	2	2	40	0	10001.jpg	1	2	0	0	0	-400	1534
2	14	2	2	41	0	10011.jpg	3	2	1	0	0	-500	3401
2	14	2	2	42	0	01101.jpg	2	2	0	1	1	-400	2128
2	14	2	2	43	0	01100.jpg	2	2	0	1	1	-300	1180
2	14	2	2	44	0	00011.jpg	3	3	1	0	1	-200	1398
2	14	2	2	45	0	00111.jpg	3	3	1	0	1	-100	1094
2	14	2	2	46	0	11001.jpg	2	1	0	1	0	-200	2845
2	14	2	2	47	0	00101.jpg	1	2	0	0	0	-300	4003
2	14	2	2	48	0	01100.jpg	2	1	0	1	0	-400	659
2	14	2	2	49	0	01001.jpg	1	1	0	0	1	-300	1122
2	14	2	2	50	0	11111.jpg	4	4	1	1	1	-200	3173
2	14	2	2	51	0	11110.jpg	4	4	1	1	1	-100	869
2	14	2	2	52	0	01010.jpg	3	3	1	0	1	0	3683
2	14	2	2	53	0	00100.jpg	1	2	0	0	0	-100	3784
2	14	2	2	54	0	00010.jpg	3	3	1	0	1	0	3065
2	14	2	2	55	0	11101.jpg	2	2	0	1	1	100	2840
2	14	2	2	56	0	10101.jpg	2	2	0	1	1	200	1046
2	14	2	2	57	0	10010.jpg	3	3	1	0	1	300	4445
2	14	2	2	58	0	11010.jpg	4	3	1	1	0	200	733
2	14	2	2	59	0	00001.jpg	1	1	0	0	1	300	989
2	14	2	2	60	0	11000.jpg	2	2	0	1	1	400	1711
2	14	2	2	61	0	00101.jpg	1	1	0	0	1	500	2132
2	14	2	2	62	0	11101.jpg	2	2	0	1	1	600	1510
2	14	2	2	63	0	01110.jpg	4	4	1	1	1	700	3034
2	14	2	2	64	0	11100.jpg	2	3	0	1	0	600	1673
2	14	2	3	65	0	10100.jpg	2	2	0	1	1	700	814
2	14	2	3	66	0	00110.jpg	3	4	1	0	0	600	2246
2	14	2	3	67	0	00000.jpg	1	1	0	0	1	700	2428
2	14	2	3	68	0	01101.jpg	2	1	0	1	0	600	2947
2	14	2	3	69	0	00010.jpg	3	1	1	0	0	500	2150
2	14	2	3	70	0	01101.jpg	2	2	0	1	1	600	1272
2	14	2	3	71	0	10111.jpg	4	4	1	1	1	700	2502
2	14	2	3	72	0	11010.jpg	4	3	1	1	0	600	1641
2	14	2	3	73	0	01111.jpg	4	4	1	1	1	700	1462
2	14	2	3	74	0	11111.jpg	4	4	1	1	1	800	1075
2	14	2	3	75	0	00011.jpg	3	3	1	0	1	900	4120
2	14	2	3	76	0	10001.jpg	1	2	0	0	0	800	1996
2	14	2	3	77	0	00001.jpg	1	1	0	0	1	900	2052
2	14	2	3	78	0	11011.jpg	4	3	1	1	0	800	3348
2	14	2	3	79	0	00000.jpg	1	1	0	0	1	900	916
2	14	2	3	80	0	00001.jpg	1	1	0	0	1	1000	824
2	14	2	3	81	0	00110.jpg	3	3	1	0	1	1100	2552
2	14	2	3	82	0	11100.jpg	2	2	0	1	1	1200	2843
2	14	2	3	83	0	10100.jpg	2	2	0	1	1	1300	1562
2	14	2	3	84	0	10010.jpg	3	3	1	0	1	1400	1683
2	14	2	3	85	0	01111.jpg	4	4	1	1	1	1500	1389
2	14	2	3	86	0	11010.jpg	4	3	1	1	0	1400	1134
2	14	2	3	87	0	10110.jpg	4	4	1	1	1	1500	1215
2	14	2	3	88	0	10101.jpg	2	2	0	1	1	1600	2261
2	14	2	3	89	0	11011.jpg	4	4	1	1	1	1700	2044
2	14	2	3	90	0	11100.jpg	2	2	0	1	1	1800	3554
2	14	2	3	91	0	10000.jpg	1	1	0	0	1	1900	1932
2	14	2	3	92	0	11111.jpg	4	4	1	1	1	2000	1103
2	14	2	3	93	0	01010.jpg	3	1	1	0	0	1900	2531
2	14	2	3	94	0	01011.jpg	3	3	1	0	1	2000	861
2	14	2	3	95	0	11001.jpg	2	1	0	1	0	1900	1860
2	14	2	3	96	0	10000.jpg	1	2	0	0	0	1800	963
2	14	2	0	97	1	01000pt.jpg	1	2	0	0	0	1800	963
2	14	2	0	98	1	11110pt.jpg	1	2	0	0	0	1800	963
2	14	2	0	99	1	11011pt.jpg	1	2	0	0	0	1800	963
2	14	2	0	100	1	01010pt.jpg	1	2	0	0	0	1800	963
2	14	2	0	101	1	10101pt.jpg	1	2	0	0	0	1800	963
2	14	2	0	102	1	11111pt.jpg	1	2	0	0	0	1800	963
2	14	2	0	103	1	00101pt.jpg	1	2	0	0	0	1800	963
2	14	2	0	104	1	00111pt.jpg	1	2	0	0	0	1800	963
2	14	3	1	1	0	00111.jpg	3	4	1	0	0	-100	4494
2	14	3	1	2	0	10110.jpg	2	4	0	1	0	-200	931
2	14	3	1	3	0	11110.jpg	2	2	0	1	1	-100	1335
2	14	3	1	4	0	10001.jpg	1	4	0	0	0	-200	6537
2	14	3	1	5	0	11001.jpg	2	1	0	1	0	-300	605
2	14	3	1	6	0	01011.jpg	3	1	1	0	0	-400	2484
2	14	3	1	7	0	10111.jpg	4	2	1	1	0	-500	3457
2	14	3	1	8	0	11011.jpg	4	3	1	1	0	-600	4981
2	14	3	1	9	0	01101.jpg	2	1	0	1	0	-700	1733
2	14	3	1	10	0	01000.jpg	1	1	0	0	1	-600	889
2	14	3	1	11	0	11000.jpg	1	1	0	0	1	-500	942
2	14	3	1	12	0	01011.jpg	3	1	1	0	0	-600	4002
2	14	3	1	13	0	10000.jpg	1	1	0	0	1	-500	1282
2	14	3	1	14	0	01001.jpg	1	1	0	0	1	-400	1190
2	14	3	1	15	0	11111.jpg	4	4	1	1	1	-300	6169
2	14	3	1	16	0	11100.jpg	2	3	0	1	0	-400	2872
2	14	3	1	17	0	01100.jpg	2	2	0	1	1	-300	1798
2	14	3	1	18	0	10011.jpg	3	3	1	0	1	-200	4696
2	14	3	1	19	0	01010.jpg	1	2	0	0	0	-300	6788
2	14	3	1	20	0	00101.jpg	1	2	0	0	0	-400	2039
2	14	3	1	21	0	00011.jpg	3	1	1	0	0	-500	2052
2	14	3	1	22	0	11001.jpg	2	1	0	1	0	-600	3538
2	14	3	1	23	0	10110.jpg	2	4	0	1	0	-700	1748
2	14	3	1	24	0	01111.jpg	4	4	1	1	1	-600	1856
2	14	3	1	25	0	00110.jpg	1	3	0	0	0	-700	5301
2	14	3	1	26	0	10100.jpg	1	2	0	0	0	-800	1321
2	14	3	1	27	0	00010.jpg	1	1	0	0	1	-700	1268
2	14	3	1	28	0	00010.jpg	1	1	0	0	1	-600	738
2	14	3	1	29	0	11111.jpg	4	4	1	1	1	-500	5574
2	14	3	1	30	0	10010.jpg	1	1	0	0	1	-400	1214
2	14	3	1	31	0	00010.jpg	1	1	0	0	1	-300	805
2	14	3	1	32	0	01110.jpg	2	4	0	1	0	-400	2071
2	14	3	2	33	0	10011.jpg	3	1	1	0	0	-500	1332
2	14	3	2	34	0	00000.jpg	1	1	0	0	1	-400	967
2	14	3	2	35	0	11110.jpg	2	4	0	1	0	-500	7690
2	14	3	2	36	0	10111.jpg	4	4	1	1	1	-400	1598
2	14	3	2	37	0	10100.jpg	1	2	0	0	0	-500	1469
2	14	3	2	38	0	11000.jpg	1	1	0	0	1	-400	1595
2	14	3	2	39	0	00101.jpg	1	2	0	0	0	-500	2986
2	14	3	2	40	0	11010.jpg	2	1	0	1	0	-600	1804
2	14	3	2	41	0	01000.jpg	1	1	0	0	1	-500	836
2	14	3	2	42	0	10100.jpg	1	2	0	0	0	-600	2019
2	14	3	2	43	0	01111.jpg	4	2	1	1	0	-700	2066
2	14	3	2	44	0	10101.jpg	2	2	0	1	1	-600	1166
2	14	3	2	45	0	01101.jpg	2	2	0	1	1	-500	1352
2	14	3	2	46	0	01100.jpg	2	2	0	1	1	-400	1851
2	14	3	2	47	0	01111.jpg	4	4	1	1	1	-300	5714
2	14	3	2	48	0	00011.jpg	3	3	1	0	1	-200	2948
2	14	3	2	49	0	10010.jpg	1	3	0	0	0	-300	1407
2	14	3	2	50	0	00000.jpg	1	1	0	0	1	-200	1047
2	14	3	2	51	0	01110.jpg	2	4	0	1	0	-300	4614
2	14	3	2	52	0	11011.jpg	4	3	1	1	0	-400	2334
2	14	3	2	53	0	11010.jpg	2	4	0	1	0	-500	1039
2	14	3	2	54	0	11111.jpg	4	4	1	1	1	-400	1694
2	14	3	2	55	0	10011.jpg	3	2	1	0	0	-500	2393
2	14	3	2	56	0	00001.jpg	1	1	0	0	1	-400	737
2	14	3	2	57	0	00111.jpg	3	4	1	0	0	-500	2069
2	14	3	2	58	0	01000.jpg	1	1	0	0	1	-400	538
2	14	3	2	59	0	00100.jpg	1	1	0	0	1	-300	2181
2	14	3	2	60	0	10000.jpg	1	1	0	0	1	-200	1621
2	14	3	2	61	0	11000.jpg	1	1	0	0	1	-100	660
2	14	3	2	62	0	11001.jpg	2	1	0	1	0	-200	850
2	14	3	2	63	0	00001.jpg	1	1	0	0	1	-100	820
2	14	3	2	64	0	11100.jpg	2	2	0	1	1	0	1821
2	14	3	3	65	0	01010.jpg	1	3	0	0	0	-100	2045
2	14	3	3	66	0	00111.jpg	3	4	1	0	0	-200	3011
2	14	3	3	67	0	00110.jpg	1	3	0	0	0	-300	3291
2	14	3	3	68	0	11101.jpg	2	2	0	1	1	-200	1848
2	14	3	3	69	0	00001.jpg	1	1	0	0	1	-100	798
2	14	3	3	70	0	10111.jpg	4	4	1	1	1	0	1399
2	14	3	3	71	0	10000.jpg	1	1	0	0	1	100	855
2	14	3	3	72	0	11101.jpg	2	3	0	1	0	0	1741
2	14	3	3	73	0	00101.jpg	1	1	0	0	1	100	2272
2	14	3	3	74	0	10001.jpg	1	1	0	0	1	200	1127
2	14	3	3	75	0	00100.jpg	1	1	0	0	1	300	1218
2	14	3	3	76	0	01010.jpg	1	3	0	0	0	200	2786
2	14	3	3	77	0	11110.jpg	2	4	0	1	0	100	2667
2	14	3	3	78	0	00000.jpg	1	1	0	0	1	200	761
2	14	3	3	79	0	01101.jpg	2	1	0	1	0	100	987
2	14	3	3	80	0	10001.jpg	1	1	0	0	1	200	1196
2	14	3	3	81	0	00100.jpg	1	1	0	0	1	300	1133
2	14	3	3	82	0	01001.jpg	1	1	0	0	1	400	1960
2	14	3	3	83	0	01110.jpg	2	2	0	1	1	500	4923
2	14	3	3	84	0	11011.jpg	4	2	1	1	0	400	2636
2	14	3	3	85	0	01011.jpg	3	1	1	0	0	300	2707
2	14	3	3	86	0	11100.jpg	2	2	0	1	1	400	1847
2	14	3	3	87	0	01001.jpg	1	1	0	0	1	500	2261
2	14	3	3	88	0	10010.jpg	1	3	0	0	0	400	7547
2	14	3	3	89	0	10110.jpg	2	3	0	1	0	300	1806
2	14	3	3	90	0	01100.jpg	2	1	0	1	0	200	1542
2	14	3	3	91	0	11101.jpg	2	2	0	1	1	300	2392
2	14	3	3	92	0	00110.jpg	1	3	0	0	0	200	5489
2	14	3	3	93	0	10101.jpg	2	2	0	1	1	300	1999
2	14	3	3	94	0	11010.jpg	2	4	0	1	0	200	3319
2	14	3	3	95	0	00011.jpg	3	1	1	0	0	100	2674
2	14	3	3	96	0	10101.jpg	2	2	0	1	1	200	1735
2	14	3	0	97	1	01000pt.jpg	2	2	0	1	1	200	1735
2	14	3	0	98	1	11011pt.jpg	2	2	0	1	1	200	1735
2	14	3	0	99	1	01010pt.jpg	2	2	0	1	1	200	1735
2	14	3	0	100	1	11110pt.jpg	2	2	0	1	1	200	1735
2	14	3	0	101	1	00101pt.jpg	2	2	0	1	1	200	1735
2	14	3	0	102	1	11111pt.jpg	2	2	0	1	1	200	1735
2	14	3	0	103	1	00111pt.jpg	2	2	0	1	1	200	1735
2	14	3	0	104	1	10101pt.jpg	2	2	0	1	1	200	1735
2	15	1	1	1	0	01011.jpg	2	1	0	1	0	-100	7514
2	15	1	1	2	0	10011.jpg	2	4	0	1	0	-200	4782
2	15	1	1	3	0	00100.jpg	1	1	0	0	1	-100	1680
2	15	1	1	4	0	10100.jpg	3	2	1	0	0	-200	5949
2	15	1	1	5	0	01100.jpg	1	1	0	0	1	-100	1871
2	15	1	1	6	0	01010.jpg	2	2	0	1	1	0	7454
2	15	1	1	7	0	01111.jpg	2	4	0	1	0	-100	2948
2	15	1	1	8	0	01001.jpg	1	4	0	0	0	-200	4975
2	15	1	1	9	0	00101.jpg	1	1	0	0	1	-100	4575
2	15	1	1	10	0	10111.jpg	4	4	1	1	1	0	5971
2	15	1	1	11	0	00011.jpg	2	3	0	1	0	-100	3274
2	15	1	1	12	0	00010.jpg	2	2	0	1	1	0	8761
2	15	1	1	13	0	10100.jpg	3	3	1	0	1	100	3498
2	15	1	1	14	0	00111.jpg	2	4	0	1	0	0	7177
2	15	1	1	15	0	01111.jpg	2	4	0	1	0	-100	1929
2	15	1	1	16	0	11000.jpg	1	3	0	0	0	-200	3974
2	15	1	1	17	0	10110.jpg	4	4	1	1	1	-100	16790
2	15	1	1	18	0	00000.jpg	1	1	0	0	1	0	4390
2	15	1	1	19	0	10101.jpg	3	3	1	0	1	100	3065
2	15	1	1	20	0	10101.jpg	3	3	1	0	1	200	2974
2	15	1	1	21	0	01011.jpg	2	2	0	1	1	300	3239
2	15	1	1	22	0	11010.jpg	2	4	0	1	0	200	5215
2	15	1	1	23	0	11000.jpg	1	3	0	0	0	100	4935
2	15	1	1	24	0	00111.jpg	2	4	0	1	0	0	5562
2	15	1	1	25	0	11001.jpg	1	3	0	0	0	-100	6299
2	15	1	1	26	0	11010.jpg	2	2	0	1	1	0	7600
2	15	1	1	27	0	11110.jpg	4	4	1	1	1	100	3816
2	15	1	1	28	0	00011.jpg	2	2	0	1	1	200	4423
2	15	1	1	29	0	11011.jpg	2	4	0	1	0	100	5246
2	15	1	1	30	0	01010.jpg	2	2	0	1	1	200	5406
2	15	1	1	31	0	01110.jpg	2	2	0	1	1	300	4021
2	15	1	1	32	0	01110.jpg	2	2	0	1	1	400	8606
2	15	1	2	33	0	11111.jpg	4	4	1	1	1	500	4301
2	15	1	2	34	0	11011.jpg	2	4	0	1	0	400	3232
2	15	1	2	35	0	00110.jpg	2	2	0	1	1	500	10550
2	15	1	2	36	0	10101.jpg	3	3	1	0	1	600	3194
2	15	1	2	37	0	00010.jpg	2	2	0	1	1	700	2844
2	15	1	2	38	0	00000.jpg	1	1	0	0	1	800	3483
2	15	1	2	39	0	11001.jpg	1	1	0	0	1	900	3696
2	15	1	2	40	0	10001.jpg	1	1	0	0	1	1000	2428
2	15	1	2	41	0	01010.jpg	2	2	0	1	1	1100	2813
2	15	1	2	42	0	11101.jpg	3	1	1	0	0	1000	8900
2	15	1	2	43	0	11111.jpg	4	4	1	1	1	1100	3369
2	15	1	2	44	0	01000.jpg	1	1	0	0	1	1200	2809
2	15	1	2	45	0	00100.jpg	1	1	0	0	1	1300	3795
2	15	1	2	46	0	10000.jpg	1	1	0	0	1	1400	1411
2	15	1	2	47	0	11011.jpg	2	2	0	1	1	1500	2539
2	15	1	2	48	0	01001.jpg	1	1	0	0	1	1600	1926
2	15	1	2	49	0	00110.jpg	2	2	0	1	1	1700	2202
2	15	1	2	50	0	00001.jpg	1	1	0	0	1	1800	1706
2	15	1	2	51	0	01100.jpg	1	1	0	0	1	1900	3575
2	15	1	2	52	0	00001.jpg	1	1	0	0	1	2000	1576
2	15	1	2	53	0	00010.jpg	2	2	0	1	1	2100	2187
2	15	1	2	54	0	10010.jpg	2	2	0	1	1	2200	2444
2	15	1	2	55	0	01101.jpg	1	1	0	0	1	2300	3242
2	15	1	2	56	0	10001.jpg	1	1	0	0	1	2400	7321
2	15	1	2	57	0	11101.jpg	3	1	1	0	0	2300	3309
2	15	1	2	58	0	01011.jpg	2	2	0	1	1	2400	2537
2	15	1	2	59	0	11110.jpg	4	4	1	1	1	2500	4349
2	15	1	2	60	0	00001.jpg	1	1	0	0	1	2600	2470
2	15	1	2	61	0	10111.jpg	4	4	1	1	1	2700	3811
2	15	1	2	62	0	10110.jpg	4	4	1	1	1	2800	2187
2	15	1	2	63	0	10000.jpg	1	1	0	0	1	2900	2212
2	15	1	2	64	0	11100.jpg	3	3	1	0	1	3000	5283
2	15	1	3	65	0	00011.jpg	2	2	0	1	1	3100	2570
2	15	1	3	66	0	00000.jpg	1	1	0	0	1	3200	5115
2	15	1	3	67	0	01101.jpg	1	3	0	0	0	3100	3809
2	15	1	3	68	0	01101.jpg	1	1	0	0	1	3200	8479
2	15	1	3	69	0	00101.jpg	1	1	0	0	1	3300	5989
2	15	1	3	70	0	11001.jpg	1	3	0	0	0	3200	4863
2	15	1	3	71	0	11111.jpg	4	4	1	1	1	3300	2517
2	15	1	3	72	0	00101.jpg	1	1	0	0	1	3400	4615
2	15	1	3	73	0	01000.jpg	1	1	0	0	1	3500	3912
2	15	1	3	74	0	01100.jpg	1	1	0	0	1	3600	3531
2	15	1	3	75	0	10000.jpg	1	3	0	0	0	3500	4679
2	15	1	3	76	0	00110.jpg	2	2	0	1	1	3600	12180
2	15	1	3	77	0	01111.jpg	2	2	0	1	1	3700	3381
2	15	1	3	78	0	10011.jpg	2	2	0	1	1	3800	4215
2	15	1	3	79	0	11100.jpg	3	3	1	0	1	3900	7727
2	15	1	3	80	0	10110.jpg	4	4	1	1	1	4000	4146
2	15	1	3	81	0	11010.jpg	2	2	0	1	1	4100	4430
2	15	1	3	82	0	11101.jpg	3	3	1	0	1	4200	5668
2	15	1	3	83	0	10111.jpg	4	4	1	1	1	4300	2948
2	15	1	3	84	0	11100.jpg	3	3	1	0	1	4400	6876
2	15	1	3	85	0	11110.jpg	4	4	1	1	1	4500	2940
2	15	1	3	86	0	10010.jpg	2	2	0	1	1	4600	4308
2	15	1	3	87	0	10010.jpg	2	2	0	1	1	4700	4057
2	15	1	3	88	0	00100.jpg	1	1	0	0	1	4800	4870
2	15	1	3	89	0	10001.jpg	1	1	0	0	1	4900	4405
2	15	1	3	90	0	01001.jpg	1	1	0	0	1	5000	3757
2	15	1	3	91	0	11000.jpg	1	1	0	0	1	5100	4120
2	15	1	3	92	0	10011.jpg	2	2	0	1	1	5200	3813
2	15	1	3	93	0	01000.jpg	1	1	0	0	1	5300	2756
2	15	1	3	94	0	00111.jpg	2	2	0	1	1	5400	6462
2	15	1	3	95	0	01110.jpg	2	2	0	1	1	5500	3437
2	15	1	3	96	0	10100.jpg	3	3	1	0	1	5600	3925
2	15	1	0	97	1	11111pt.jpg	3	4	1	0	1	5600	8632
2	15	1	0	98	1	11011pt.jpg	3	2	1	0	1	5600	7484
2	15	1	0	99	1	00111pt.jpg	3	2	1	0	1	5600	7353
2	15	1	0	100	1	01010pt.jpg	3	2	1	0	1	5600	3792
2	15	1	0	101	1	10101pt.jpg	3	3	1	0	1	5600	5063
2	15	1	0	102	1	00101pt.jpg	3	1	1	0	1	5600	5921
2	15	1	0	103	1	01000pt.jpg	3	1	1	0	1	5600	4428
2	15	1	0	104	1	11110pt.jpg	3	4	1	0	1	5600	4479
2	15	2	1	1	0	00000.jpg	1	1	0	0	1	100	13173
2	15	2	1	2	0	01010.jpg	3	2	1	0	0	0	4976
2	15	2	1	3	0	11011.jpg	4	3	1	1	0	-100	19882
2	15	2	1	4	0	10101.jpg	2	4	0	1	0	-200	13526
2	15	2	1	5	0	11011.jpg	4	2	1	1	0	-300	21666
2	15	2	1	6	0	00111.jpg	3	2	1	0	0	-400	12702
2	15	2	1	7	0	10100.jpg	2	2	0	1	1	-300	16554
2	15	2	1	8	0	11111.jpg	4	2	1	1	0	-400	7483
2	15	2	1	9	0	00010.jpg	3	1	1	0	0	-500	13744
2	15	2	1	10	0	00011.jpg	3	3	1	0	1	-400	3330
2	15	2	1	11	0	01111.jpg	4	4	1	1	1	-300	3430
2	15	2	1	12	0	10111.jpg	4	4	1	1	1	-200	3173
2	15	2	1	13	0	11100.jpg	2	2	0	1	1	-100	3613
2	15	2	1	14	0	01101.jpg	2	2	0	1	1	0	3597
2	15	2	1	15	0	00000.jpg	1	1	0	0	1	100	2094
2	15	2	1	16	0	01100.jpg	2	2	0	1	1	200	1594
2	15	2	1	17	0	11110.jpg	4	4	1	1	1	300	4075
2	15	2	1	18	0	11111.jpg	4	4	1	1	1	400	2585
2	15	2	1	19	0	00101.jpg	1	2	0	0	0	300	1632
2	15	2	1	20	0	00110.jpg	3	4	1	0	0	200	4822
2	15	2	1	21	0	01011.jpg	3	3	1	0	1	300	7942
2	15	2	1	22	0	11101.jpg	2	2	0	1	1	400	4801
2	15	2	1	23	0	00100.jpg	1	2	0	0	0	300	2323
2	15	2	1	24	0	11000.jpg	2	3	0	1	0	200	5069
2	15	2	1	25	0	10110.jpg	4	4	1	1	1	300	5541
2	15	2	1	26	0	10000.jpg	1	2	0	0	0	200	4150
2	15	2	1	27	0	10100.jpg	2	2	0	1	1	300	4681
2	15	2	1	28	0	10110.jpg	4	4	1	1	1	400	2284
2	15	2	1	29	0	00001.jpg	1	1	0	0	1	500	2505
2	15	2	1	30	0	11001.jpg	2	1	0	1	0	400	3613
2	15	2	1	31	0	01000.jpg	1	2	0	0	0	300	6646
2	15	2	1	32	0	01011.jpg	3	3	1	0	1	400	4372
2	15	2	2	33	0	01000.jpg	1	1	0	0	1	500	4934
2	15	2	2	34	0	01101.jpg	2	1	0	1	0	400	4138
2	15	2	2	35	0	01000.jpg	1	1	0	0	1	500	12052
2	15	2	2	36	0	00010.jpg	3	3	1	0	1	600	4147
2	15	2	2	37	0	10011.jpg	3	3	1	0	1	700	5350
2	15	2	2	38	0	00011.jpg	3	3	1	0	1	800	7513
2	15	2	2	39	0	00101.jpg	1	2	0	0	0	700	6375
2	15	2	2	40	0	10100.jpg	2	2	0	1	1	800	11439
2	15	2	2	41	0	11010.jpg	4	3	1	1	0	700	5270
2	15	2	2	42	0	10111.jpg	4	4	1	1	1	800	6924
2	15	2	2	43	0	00111.jpg	3	3	1	0	1	900	5941
2	15	2	2	44	0	00100.jpg	1	1	0	0	1	1000	3938
2	15	2	2	45	0	10101.jpg	2	2	0	1	1	1100	8652
2	15	2	2	46	0	11110.jpg	4	4	1	1	1	1200	6212
2	15	2	2	47	0	10010.jpg	3	4	1	0	0	1100	8986
2	15	2	2	48	0	11000.jpg	2	1	0	1	0	1000	7627
2	15	2	2	49	0	00000.jpg	1	1	0	0	1	1100	4491
2	15	2	2	50	0	00110.jpg	3	3	1	0	1	1200	5280
2	15	2	2	51	0	10000.jpg	1	1	0	0	1	1300	2742
2	15	2	2	52	0	10110.jpg	4	4	1	1	1	1400	2730
2	15	2	2	53	0	10000.jpg	1	1	0	0	1	1500	3587
2	15	2	2	54	0	01011.jpg	3	3	1	0	1	1600	7182
2	15	2	2	55	0	10010.jpg	3	3	1	0	1	1700	6215
2	15	2	2	56	0	01010.jpg	3	3	1	0	1	1800	2761
2	15	2	2	57	0	11101.jpg	2	2	0	1	1	1900	3050
2	15	2	2	58	0	01111.jpg	4	3	1	1	0	1800	4545
2	15	2	2	59	0	00110.jpg	3	4	1	0	0	1700	12410
2	15	2	2	60	0	00100.jpg	1	1	0	0	1	1800	5322
2	15	2	2	61	0	10001.jpg	1	1	0	0	1	1900	3719
2	15	2	2	62	0	11101.jpg	2	2	0	1	1	2000	4867
2	15	2	2	63	0	01001.jpg	1	1	0	0	1	2100	3681
2	15	2	2	64	0	01100.jpg	2	1	0	1	0	2000	3415
2	15	2	3	65	0	10001.jpg	1	1	0	0	1	2100	6494
2	15	2	3	66	0	00010.jpg	3	3	1	0	1	2200	4835
2	15	2	3	67	0	01111.jpg	4	4	1	1	1	2300	3347
2	15	2	3	68	0	01010.jpg	3	3	1	0	1	2400	3692
2	15	2	3	69	0	01110.jpg	4	4	1	1	1	2500	5618
2	15	2	3	70	0	11111.jpg	4	4	1	1	1	2600	3736
2	15	2	3	71	0	11100.jpg	2	2	0	1	1	2700	5724
2	15	2	3	72	0	01001.jpg	1	1	0	0	1	2800	3494
2	15	2	3	73	0	01100.jpg	2	2	0	1	1	2900	4092
2	15	2	3	74	0	10010.jpg	3	3	1	0	1	3000	11681
2	15	2	3	75	0	11001.jpg	2	1	0	1	0	2900	5142
2	15	2	3	76	0	11110.jpg	4	4	1	1	1	3000	12169
2	15	2	3	77	0	10011.jpg	3	3	1	0	1	3100	4666
2	15	2	3	78	0	00001.jpg	1	2	0	0	0	3000	6184
2	15	2	3	79	0	10111.jpg	4	4	1	1	1	3100	6393
2	15	2	3	80	0	01101.jpg	2	2	0	1	1	3200	4497
2	15	2	3	81	0	11000.jpg	2	1	0	1	0	3100	11375
2	15	2	3	82	0	11011.jpg	4	4	1	1	1	3200	4328
2	15	2	3	83	0	11010.jpg	4	4	1	1	1	3300	3379
2	15	2	3	84	0	11100.jpg	2	2	0	1	1	3400	5248
2	15	2	3	85	0	11010.jpg	4	4	1	1	1	3500	4255
2	15	2	3	86	0	00011.jpg	3	3	1	0	1	3600	9291
2	15	2	3	87	0	10001.jpg	1	1	0	0	1	3700	5595
2	15	2	3	88	0	11001.jpg	2	2	0	1	1	3800	4179
2	15	2	3	89	0	01110.jpg	4	4	1	1	1	3900	6277
2	15	2	3	90	0	00111.jpg	3	4	1	0	0	3800	3489
2	15	2	3	91	0	00101.jpg	1	2	0	0	0	3700	7102
2	15	2	3	92	0	00001.jpg	1	1	0	0	1	3800	3250
2	15	2	3	93	0	10011.jpg	3	3	1	0	1	3900	6153
2	15	2	3	94	0	01001.jpg	1	1	0	0	1	4000	3019
2	15	2	3	95	0	01110.jpg	4	4	1	1	1	4100	4811
2	15	2	3	96	0	10101.jpg	2	2	0	1	1	4200	5803
2	15	2	0	97	1	00101pt.jpg	2	2	0	1	1	4200	5803
2	15	2	0	98	1	11011pt.jpg	2	2	0	1	1	4200	5803
2	15	2	0	99	1	11110pt.jpg	2	2	0	1	1	4200	5803
2	15	2	0	100	1	11111pt.jpg	2	2	0	1	1	4200	5803
2	15	2	0	101	1	01000pt.jpg	2	2	0	1	1	4200	5803
2	15	2	0	102	1	00111pt.jpg	2	2	0	1	1	4200	5803
